overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,relevance_score,packing/outter appearance/shipping,health/ingredient,pricing/volume/quality,Cooking/how to use,Taste/texture,mentioned irrelavant info?
5,TRUE,"09 20, 2012",A3X101EB60MV9,B0045H0KYA,Amazon Customer,"I am very happy with my subscription.  Honey is delicious and pure.

I think this is my third shipment and I have just increased it to 2 packs a month since I can't get enough of it.  I go through 1 pack of 4 in about a week to a week and a half (I know that's a lot of honey, but oh well!).  I put it in my tea as well.

The only problem is the packaging.  I am not sure if it's because of the air pressure that it actually bursts through, but it leaks, not that much though.  Overall, they do try to super pack it to avoid leaks, but still happens.  It's not like a lot of the product leaks but it makes the rest of the packaging sticky.  Make sure you are close to a sink when you are ready to open yours :-)

Hope this helps.  Have a honeyful day!",Love this honey,1348099200,6,4,-1,,,1,1,
5,TRUE,"02 06, 2014",A127IEGUV0O1I6,B00CVTJCD4,Ilia Vinogradov,"I love their original smoked salmon jerky, so decided to try this trio. It is a winner. Pepper Garlic is not too hot, just right. And Teryaki is ... ""teryaki"" enough.",A winner,1391644800,,2,,,,,1,
5,TRUE,"03 15, 2017",A3PRUXC66JHWYR,B00OJYGUHU,Amazon Customer,Wonderful much,Five Stars,1489536000,,1,,,,,,
4,TRUE,"12 26, 2011",A27QWSAXIABQUP,B0013JOKBC,Michele Whiteaker,"Good product but expensive !
Would be cheaper in my local co-op, i do not understand why this is so expensive !
But i needed for my Gluten-free pantry flours.
Michele",Good Gluten-free Flour,1324857600,3,3,,1,-1,,,
5,TRUE,"09 25, 2014",A316SKJNKHVLKY,B0001ES9FI,Free Ride,"I've tried many different coffee makers and this is by far the best. The coffee is rich with a nice foam on top. You have to like strong coffee and the pods are much more ecologically friendly than plastic cups.

I read that Senseo and Nestle spent 9 years developing these pods and you can tell. It's too bad it didn't make it in the American market because of sizing differences.",... different coffee makers and this is by far the best. The coffee is rich with a nice foam ...,1411603200,,4,,,,,1,
5,TRUE,"03 16, 2017",A2HR993VIK6BFM,B0014GPSKQ,Rachel Horger Oren,"They usually come green, but sometimes they don't so be prepared to eat them right away. I wouldn't order these if you needed them right away or in the future because you can't make a request about ripeness when you order them.","They usually come green, but sometimes they don't so ...",1489622400,,3,,,,,,
5,TRUE,"03 21, 2017",A17A1G0DBSBM7M,B01D19RF3Q,Adam Carroll,"Love this stuff!!!  So good!!!  Little scoop of Whey protein, 10-12 oz of coffee, and COFFEE BOOSTER =Breakfast Magic, snack magic, or both!!!!",Love this stuff,1490054400,,4,,,,1,1,
5,TRUE,"10 23, 2015",A1FKGTCSH9JUM9,B000H1CO74,FreezingTeacher,Good price!,Five Stars,1445558400,,2,,,1,,,
4,TRUE,"12 31, 2015",A349R2IIK287VT,B007JFV6RK,fury819,"I don't even like bloody marys, but this stuff is amazing. Try it with bacon vodka.",REALLY GOOD!,1451520000,,3,,,,1,1,
3,TRUE,"01 03, 2015",A3CJ3PJAPR6CWI,B0012DMI1S,chris,They don't work that well on fondant,Three Stars,1420243200,,2,,,-1,,,
2,TRUE,"01 25, 2014",A232SPM9BY0II,B00BXR3WLS,B. Suttles,Very tasteless and very disappointing especially because it was more expensive than PB2. Will not buy it again. So sad.,No flavor,1390608000,3,3,,,-1,,-1,
5,TRUE,"12 14, 2017",A11ZIBM55AY6A2,B000L8CB76,Catie,Awesome Tea. Very Strong Peppermint tea. Great for settling an upset stomach as well as just a nice cup of tea.,Love it !,1513209600,,3,,,,,1,
4,TRUE,"03 04, 2016",A1OHOUWY4W69BC,B0141GTAUO,Loving hubby,"Good taste, nice and crunchy and not too spicy.",Four Stars,1457049600,,2,,,,,1,
3,TRUE,"10 22, 2016",A37QI6794SF9R6,B00K6AOK5A,Nick G.,coffee was old,Three Stars,1477094400,4,2,,,,,-1,
5,TRUE,"04 24, 2016",A1MCVOTFCFJJ70,B001K2EPU8,KAY S. KAUFMAN,"Up until now I have made my own cranberry sauce - sugar, water and cranberries.  This is just like mine - no added spice,
just cranberry taste - great product.  Delivery was perfect",This is just like mine - no added spice,1461456000,,4,1,1,,,,
5,TRUE,"02 21, 2018",A3F77V680ZUHHN,B008BUUNVC,AK,This was by far the best pizza Ive had (had the sausage).we have a couple really good quality pizza places around here but they're pricey and are just not as good as real Chicago pizza. After I did the math the price is pretty much the same for a little better product. Was definitely glad I ordered. The first of many times. Gonna have to make room in the freezer!,Do the math...the price is good and the pizza is phenomenal!,1519171200,,3,,,1,,1,
5,TRUE,"07 05, 2015",A2O3G6D9U8BWR0,B002MQG4Q4,Leah Hiscock,Best. ever. Don't buy Argo tea.... But this one.  Trust me!,avid tea drinker,1436054400,,2,,,1,,,
5,TRUE,"10 3, 2013",A2NWA23NDJRZPW,B0051C0ON0,rachel,They are great!  Came even quicker than promised. I know they are very popular in England and hopefully they will pick up in the United States of America.,these are delicious!,1380758400,,2,,,,,,
5,TRUE,"01 13, 2012",A32X00OVLJOA3L,B0031O4B16,Bob,"We love this smooth whole bean coffee. We always buy it from Amazon as we find they offer the best prices and the delivery is always very reliable. Try some, you will not be disapointed...",Yummy and Smooth,1326412800,,3,1,,,,,
5,TRUE,"10 6, 2015",A3MRKBS9357ZWU,B0001ES9FI,Jean,Great coffee.  Wonderful flavor.  Quick delivery and great price.,Wonderful flavored coffee,1444089600,,2,,,1,,1,
5,TRUE,"05 16, 2016",A1AQAOO1VBKUS3,B001TOAAUG,Maggie,delicious!,Five Stars,1463356800,,1,,,,,1,
5,TRUE,"01 09, 2016",A1BUXI30VSG51W,B00EFOWBHC,Happy,"I've been ordering this K-cup coffee for my husband.  He likes this and only this coffee.  I've tried others and he says, ""it's not the same""!  What a baby!
As long as he's happy I'm happy.",Happy Couple,1452297600,3,2,,,,,,
5,TRUE,"06 03, 2016",A6NWCR4VYHR01,B00BEDS284,MJ Wooster,These make gravy for roast meat so easy. Just add hot water. I also use them to thicken and richen sauces and stews,Great gravy,1464912000,,3,,,,1,,
5,TRUE,"04 16, 2013",A3BYAPX2CE9TD3,B000TGX6M4,Robin C.,"All four of the spice combinations are popular at our house.  i often serve French or Italian bread with olive oil and this spice jar as an alternative to  hot buttered bread  or garlic bread.  I have also used the spices in cooking Italian food.  Since I have no longer been able to find this product locally, I was relieved to see it on Amazon.  We did try a similar product by another brand name and, though it was good, we prefer Dean Jacob's.",all four winners,1366070400,,4,,,,1,,
5,TRUE,"01 28, 2018",A1YSR2J6QVLMVE,B00I5UZCXC,E. Louton,"Truly the best chocolate, both in taste and workability.",Worth every penny.,1517097600,,2,,,,,1,
5,TRUE,"12 11, 2015",AZ0105H2LLIXB,B00CP3L5F4,kerryinchantilly,Great price when I bought it.,Five Stars,1449792000,,2,,,1,,,
5,TRUE,"12 21, 2015",ACGQF2L3EOYG8,B010RP7QWM,Carol Skelton,My gosh. This stuff is great. The only reason I won't buy it again is that I would eat so much of it that you would have to roll me places.,This would be amazing on gingerbread houses.,1450656000,2,3,,,,,1,
4,TRUE,"02 12, 2018",A2PR9IIRTYMU8K,B00R7PWK7W,Can Turn Farm and Kennel,"If you love nuts, you will love these.  I only gave 4 stars as I didn't realize they were basically a nut bar with flavoring!!  I'm not that big of a fan of nuts!! LOL.","If you love nuts, you will love these",1518393600,,3,,,,,1,
5,TRUE,"05 09, 2014",A3I6303HEVAKMR,B001SAQOKQ,Thea Beth Thorne,These are so good and I even replaced the butter with applesauce. My kids and husband love them! A definite must buy!:),Delicious!,1399593600,,3,,,,,1,
5,TRUE,"06 25, 2017",A3LOXHPXVTVES8,B001IZATA2,Baccerpeg,Very economical to buy the multi pack if you are a heavy consumer of this gum as it can be quite pricey at the convenience stores.,Very economical to buy the multi pack if you are ...,1498348800,,3,,,1,,,
5,TRUE,"01 09, 2017",A1CUHD5QGYMCW3,B00OLEHXZG,jesus chavez,Very good,Five Stars,1483920000,,,,,,,,
4,TRUE,"03 06, 2017",A1Q0LLUAW5OSMJ,B00CH2HQAQ,tori,"Cake board is awesome quality, I love it. I am however disappointed but the shipping because it was dinged up and a tiny bit ripped in transit.","Cake board is awesome quality, I love it",1488758400,,3,-1,,1,,,
5,TRUE,"05 17, 2015",A2HAAKSO7SKKP9,B004ZY34NC,LucyJohnson,Delicious!,Five Stars,1431820800,,,,,,,,
5,TRUE,"12 2, 2016",A14C3PIFAVGL1K,B00K02M86M,Chris,I like it....Simple as that!,Great!,1480636800,,,,,,,,
5,TRUE,"10 17, 2016",A23SKMPTGCOWZW,B000QSS260,Michelle,"This is my personal favorite flaxseed meal that I've bought. Personally while I do think there are other amazing brands for some reason I always feel like Bob's Red Mill is a safe choice. I have bought this particular flaxseed a few times already and I really do enjoy it. My dad is the one who consumes most of this though. I believe he takes about 1 or even 2 tbsp of this and puts it in his smoothies. I have taken this with water and it isn't too bad, although I recommend putting it in something that is a bit thicker like a protein shake, smoothie, or even backed goods.
I do think this has a nice taste to it when added to other drinks and backed foods. It gives it a fresh taste and it's good for you.
Although as I have seen others warn, if your digestive track is more sensitive or your just not used to products like this I would start out with a small dosage and work your way up as it can sometimes cause a little tummy issues if taken too much in the beginning.
All in all a nice product that's good for you. Can't complain and I will continue to buy it.",My personal favorite,1476662400,,4,,1,,1,1,
5,TRUE,"03 02, 2016",ATR3B46D1TUIA,B001ET709A,RB,Perfect for my needs,Five Stars,1456876800,,2,,,,,,
5,TRUE,"04 11, 2013",A20XXRK2FPJ9TT,B0000D18YP,beets rock!,It is the traditional golden syrup we all love. Much cheaper here than at Australian and British online stores. You'll be baking your favourites again. :),Great price and product!,1365638400,,3,,,1,,,
5,TRUE,"11 6, 2016",A26RDGPX4974LB,B0019QG5CG,Amazon Customer,It's really beautiful and it came in good conditions,6 stars,1478390400,,2,1,,,,,
3,TRUE,"02 09, 2017",AJHTTLCPA6Y9B,B00ZGSTILS,Amazon Customer,It's ok but not as good as I expected.  Saw it used on The Chew.,Three Stars,1486598400,,2,,,,1,,
3,TRUE,"08 11, 2016",A1BYB66TMOPIEX,B000EM9E2Y,DisneyGal,"I ordered the Butter flavor and they are ""ok"". I tried them straight out of the bag and followed the suggestion on the bag to microwave them for about 30 seconds. Hot out of the microwave gave them a different texture, but the flavor was the same. They are salty, but not uneatable (and I am very sensitive to salt). Would I buy them again? probably not, however, the ""mini round snacks"" tasted better to me and I would probably spend my money on those again.","Just ""ok""",1470873600,,3,,,,1,,
5,TRUE,"12 22, 2015",A1S1KC0KJJFJ3S,B005JTM7CQ,edgar camp,MMM SO GOOD LOVED IT BUT I ADDED BUTTER SO GOOD BUT BETTER MAKES EVERYTHING TASTE BETTER  AND LOVE SCHWAN'S FOOD!!!!,MMM SO GOOD LOVED IT BUT I ADDED BUTTER SO GOOD BUT ...,1450742400,,3,,,,1,1,
5,TRUE,"08 30, 2015",A2NUQ9BN9E35WV,B00HVJIT42,Marc B. Potter,The best.,Five Stars,1440892800,,1,,,,,,
5,TRUE,"07 06, 2015",A1D4AKZ7PBJC0J,B0096RP8IC,zana visnjic,Love the taste. I drink it with a smootie straw. Tastes good cold or heated.,Five Stars,1436140800,,2,,,,,,
5,TRUE,"02 01, 2017",ANAI1Y66GTEIT,B01E60RMIM,Laura Castillo,Tasty trail mix,Five Stars,1485907200,,2,,,,,1,
5,TRUE,"08 01, 2017",A3NEQ0ZIFSCCEU,B00ZANVR9U,Amazon Customer,The best gluten free crackers I've found,Five Stars,1501545600,,2,,1,,,,
4,TRUE,"06 07, 2018",A3HLXJHR7IOOB,B00D9UV3ZE,Tinkerbell,Good quality honey. I like the lemon & cinnamon flavors better.,Four Stars,1528329600,,2,,,1,,,
5,TRUE,"11 5, 2016",A3HSDV9Y0TV5Z2,B00N3B0WGA,Jim,"Delicious as is, easy to cook.  I also have mixed some with a little brown rice and the combination is super.  I use red rice regularly but I like that this is sprouted.  I follow package directions and prefer using a first-generation rice cooker.

Jim",Delicious...,1478304000,,4,,,,1,1,
2,TRUE,"10 11, 2017",APILJM7M1O6PI,B01H49M1Q0,Amazon Customer,Broken :(,Two Stars,1507680000,,,,,,,,
1,TRUE,"12 23, 2016",A3RCOXEH6CCR07,B00N26M4L2,B. Harris,VERY EXPENSIVE AND WERE NOT PLEASANT TO EAT.,One Star,1482451200,,2,,,-1,,,
4,TRUE,"09 06, 2015",A170LANQY533GU,B00IDLV6OM,Amazon Customer,Excellent product.,Four Stars,1441497600,,1,,,,,,
4,TRUE,"05 01, 2014",A6DFSRQOSPQ0R,B003DKA9LY,Kareliz,"These are just what the doctor ordered - literally.  While on chemotherapy, my mouth would get very dry and that is very bad for healthy teeth, gums, tongue and cheeks.  My oncologist told me to suck on lemon drops as they cause you to salivate more.  My dentist concurred, although he would have preferred the sugar free version (very expensive in comparison).  I include a bag of these whenever I send a ""care package"" to a friend diagnosed with cancer that requires chemotherapy.  My husband uses them for the same reason as some of his medications give him a dry mouth.  For us, these became medicinal and part of our ""recovery"" from whatever ailed us causing a dry mouth.  The bonus is - they taste so good too.",A fix for dry mouth,1398902400,,3,,1,,,1,
4,TRUE,"10 28, 2016",A2N46YC3KUSXNP,B00EGYFFC4,Chen L,"Both is good although i prefer the blue one just because it's more smooth than the red one, overall i do like both.",Both is good although i prefer the blue one just because it's ...,1477612800,,2,,1,,,1,
1,TRUE,"02 21, 2014",A10STDLDD68TC2,B001XUO8AY,A Farmer,VERY disappointing with my most recent purchase. Does not taste the same. I'm moving my one case per month business elsewhere....,Why oh why did they change the ginger beer recipe?,1392940800,17,3,,,,,-1,
5,TRUE,"01 20, 2017",A1YLFENPJGDMD7,B013KTYFYO,VLJM,Very nice. Would be a great gift!,Five Stars,1484870400,,2,,,,,,
5,TRUE,"10 19, 2014",A10WHCW0GRZ5L6,B00542YXFW,D&amp;CH5,Good enough to bring out for guests as well as for everyday tea.  We're big fans at our home.,Good enough to bring out for guests as well as ...,1413676800,,3,,,,1,,
5,TRUE,"01 22, 2018",AQCFMTF88PCTL,B00EZ9GUPG,Christina D,"I didn't have any expectations trying this, but man this was so much tastier than I would have originally thought (especially if you put a lot of stock in other reviews).  This is a perfect hot cereal if you want a quick paleo breakfast.  I am not a super strict paleo eater- but I try to eat paleo 80-90% of the time.  If you are not used to eating paleo (i.e love grains, and love things sweetened) this probably will not be for you- it does not resemble any kind of flavored oatmeal you might buy off the shelf at your corner chain, but for those of you with a less processed pallet- it is great!  This will absolutely be a staple in our kitchen.",This is a perfect hot cereal if you want a quick paleo breakfast,1516579200,,,,,,,,
5,TRUE,"06 03, 2016",ASXXA30CME65I,B017WJ3YFO,papa p,Best raw pecans I've tried!  Very large and very fresh and delicious!,Five Stars,1464912000,2,3,,,,,1,
3,TRUE,"01 17, 2017",APDWXPL29N3KX,B000O6EG5K,Danni,"Tastes ok, but wish it wasn't full of chemicals.  Especially since it is supposed to be organic.",Contains msg,1484611200,2,3,,-1,,,1,
2,TRUE,"02 20, 2015",A3SK2JTP4QJUP6,B00K2RY8GI,Evelyn H. Larrison,"I wanted flavored coffees, about 75% of the cups were not flavored.  I will never order this again.",Somebody goofed,1424390400,,3,,,,,-1,
5,TRUE,"06 18, 2015",A1C7056XJ9WKKI,B0026YDP8C,Carolyn,Love these to take along or when I'm in a hurry!!,Five Stars,1434585600,,2,,,,,,
3,TRUE,"04 02, 2018",AXL450DHP64TE,B01EUNA9M6,joe barretta,I can not use self sealing bag it does not seal.,Three Stars,1522627200,,2,-1,,,,,
5,TRUE,"03 17, 2016",A3S4WGI1J86AN8,B0012BVPW8,J. Bianchi,Kids love this too and it is relatively healthy.,Five Stars,1458172800,,2,,,,,,
1,TRUE,"05 14, 2017",A1X85FYLX6TUVX,B00EOVK37G,Amazon Customer,Tthe seeds were not plump enough to split to get to the kernel.  I was really disappointed.  Could not return either.,I was really disappointed. Could not return either,1494720000,2,3,,,,,-1,
1,TRUE,"03 25, 2018",AE49XGU9X2HNW,B00N1C5BBW,Christopher Norris,"Plant arrived sooner than advised.  It was well packaged.  The plant was 26"" tall including the container.  I expected a plant a foot taller as represented in ad pictures and discription.  Hopefully it grows.",Too small,1521936000,,4,1,,,,,
5,TRUE,"04 06, 2017",A1AVZFW8RPJF32,B006CQ1ZHI,Chad C.,By far the best coffee I've had.,Five Stars,1491436800,,2,,,,,,
5,TRUE,"09 08, 2013",A2XDR2LDC234JF,B005BCZ3AO,MommyofBoys,"Used the full bottle for a recipe of gluten free brownies, and I haven't been able to replicate the taste since without it! I don't use sugar at all, sub it all in with honey...and this was perfect for the job.",Delicious,1378598400,5,4,,1,,,,
5,TRUE,"11 1, 2016",A1ZVHK8JTK7GGD,B00113ZZ5U,Stan C.,"Very tasty, no fillers or additives & extremely easy to use in every recipe I've tried the creamed coconut in. I've made veggie curry, butter chicken, whipped cream & a cheesecake with Let's Do Organic creamed coconut.
This coconut is NOT coconut milk. It's the thick layer on top of the can of coconut we all want when making recipes that call for that thick, refrigerated layer. The taste is very creamy & smooth just as it is in canned varieties. I purchased this package because there are ZERO additives as there are in many canned brands. This package contains 6 individual 7oz boxes. when I say ""box"", think lunch box juice box carton size, only slightly larger). The package is somewhat difficult to open so I used scissors to cut the top off. Once open, I added the cream directly to my recipes or added to a bowl & using an electric mixer, whipped it until light & fluffy before adding a bit of vanilla & monk fruit in the raw to make dairy free whipped cream.
I'm a fan & that fact that this package stores so well & stays fresh for so long is a bonus to the flavor & smooth consistency. I will definitely be purchasing this product again.",Only the good stuff!,1477958400,5,4,,1,,1,1,
